CLE,P.Hillis,2010,23.0,29.0,188.0,1.0,1.0,29.0,8.0,36.0,46.0,249.0,0.0,0.0,0.0,8.0
WAS,D.Young,2010,1.0,1.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,M.Vrabel,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
WAS,B.James,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CLE,J.Harrison,2010,2.0,2.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0
PIT,H.Ward,2010,18.0,28.0,146.0,11.0,16.0,245.0,7.0,22.0,35.0,190.0,8.0,12.0,175.0,8.0
PIT,A.Brown,2010,7.0,9.0,52.0,2.0,2.0,37.0,5.0,6.0,6.0,70.0,0.0,0.0,0.0,2.0
SD,P.Crayton,2010,10.0,15.0,131.0,3.0,4.0,87.0,4.0,8.0,9.0,167.0,4.0,9.0,87.0,4.0
TB,J.Gilmore,2010,7.0,8.0,72.0,0.0,0.0,0.0,4.0,6.0,10.0,88.0,0.0,0.0,0.0,5.0
BAL,E.Dickson,2010,6.0,9.0,59.0,1.0,5.0,58.0,5.0,4.0,9.0,35.0,0.0,0.0,0.0,7.0
TB,M.Stovall,2010,3.0,3.0,12.0,0.0,0.0,0.0,1.0,3.0,5.0,31.0,1.0,1.0,38.0,3.0
MIA,A.Fasano,2010,20.0,31.0,229.0,4.0,4.0,95.0,8.0,13.0,20.0,152.0,1.0,3.0,21.0,7.0
GB,A.Quarless,2010,6.0,6.0,64.0,0.0,3.0,0.0,5.0,15.0,22.0,174.0,0.0,2.0,0.0,7.0
WAS,R.Williams,2010,3.0,6.0,62.0,0.0,1.0,0.0,6.0,5.0,10.0,47.0,0.0,1.0,0.0,4.0
WAS,B.Banks,2010,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,10.0,0.0,1.0,0.0,3.0
IND,B.James,2010,5.0,8.0,23.0,1.0,2.0,17.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,B.Clark,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
SF,F.Gore,2010,18.0,32.0,135.0,1.0,1.0,23.0,6.0,24.0,34.0,242.0,0.0,0.0,0.0,5.0
JAC,E.Wilford,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
CAR,D.Williams,2010,10.0,12.0,47.0,0.0,0.0,0.0,3.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0
NO,D.Brees,2010,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0
BUF,D.Martin,2010,3.0,3.0,28.0,0.0,0.0,0.0,3.0,4.0,5.0,15.0,0.0,0.0,0.0,3.0
NYG,D.Hagan,2010,11.0,13.0,105.0,1.0,3.0,17.0,3.0,10.0,17.0,83.0,1.0,4.0,17.0,4.0
NYG,D.Ware,2010,2.0,2.0,10.0,0.0,0.0,0.0,2.0,5.0,6.0,57.0,0.0,1.0,0.0,4.0
MIN,L.Booker,2010,3.0,3.0,22.0,0.0,0.0,0.0,2.0,2.0,2.0,12.0,0.0,1.0,0.0,2.0
BAL,D.Reed,2010,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,A.Hernandez,2010,18.0,25.0,232.0,2.0,3.0,55.0,7.0,23.0,32.0,245.0,1.0,3.0,24.0,7.0
NO,T.Humphrey,2010,1.0,1.0,12.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,D.Bryant,2010,14.0,23.0,118.0,4.0,9.0,93.0,6.0,20.0,26.0,182.0,4.0,9.0,147.0,6.0
PIT,D.Johnson,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,46.0,0.0,0.0,0.0,3.0
DEN,B.Lloyd,2010,14.0,34.0,154.0,17.0,31.0,479.0,8.0,25.0,52.0,254.0,15.0,27.0,423.0,8.0
CLE,S.Wallace,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1
SEA,M.Lynch,2010,5.0,5.0,49.0,0.0,0.0,0.0,4.0,15.0,19.0,86.0,0.0,0.0,0.0,5.0
BAL,A.Boldin,2010,21.0,33.0,208.0,7.0,17.0,218.0,8.0,31.0,45.0,285.0,5.0,8.0,126.0,8.0
BAL,C.Williams,2010,1.0,1.0,13.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,S.Hurd,2010,10.0,16.0,82.0,0.0,2.0,0.0,6.0,4.0,4.0,38.0,0.0,1.0,0.0,4.0
PHI,B.Celek,2010,21.0,30.0,211.0,1.0,5.0,27.0,6.0,16.0,31.0,138.0,3.0,10.0,116.0,8.0
HOU,J.Casey,2010,3.0,5.0,15.0,1.0,2.0,33.0,2.0,4.0,7.0,50.0,0.0,0.0,0.0,4.0
STL,D.Johnson,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CLE,L.Vickers,2010,1.0,4.0,10.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,3.0
WAS,C.Cooley,2010,33.0,55.0,326.0,3.0,3.0,71.0,8.0,34.0,55.0,317.0,4.0,8.0,101.0,8.0
MIA,R.Williams,2010,16.0,22.0,137.0,0.0,0.0,0.0,8.0,3.0,7.0,4.0,0.0,0.0,0.0,6.0
PIT,A.Battle,2010,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,Z.Strief,2010,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIT,M.Spaeth,2010,5.0,11.0,39.0,0.0,2.0,0.0,4.0,3.0,3.0,33.0,0.0,1.0,0.0,3.0
NO,R.Bush,2010,14.0,19.0,90.0,1.0,1.0,20.0,3.0,19.0,22.0,98.0,0.0,0.0,0.0,5.0
PHI,O.Schmitt,2010,9.0,11.0,76.0,0.0,0.0,0.0,6.0,10.0,13.0,60.0,0.0,0.0,0.0,7.0
MIN,T.Gerhart,2010,10.0,14.0,67.0,0.0,0.0,0.0,6.0,12.0,14.0,107.0,0.0,0.0,0.0,6.0
ATL,A.Smith,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
SD,K.Wilson,2010,1.0,2.0,11.0,0.0,0.0,0.0,2.0,5.0,7.0,64.0,0.0,0.0,0.0,4.0
SD,S.Ajirotutu,2010,5.0,8.0,79.0,1.0,4.0,20.0,3.0,3.0,5.0,44.0,3.0,3.0,100.0,3.0
DET,D.Stanton,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
SEA,G.Tate,2010,9.0,14.0,70.0,0.0,1.0,0.0,5.0,10.0,15.0,81.0,2.0,8.0,76.0,6.0
CLE,C.Mitchell,2010,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,L.Naanee,2010,3.0,8.0,32.0,0.0,0.0,0.0,3.0,12.0,24.0,146.0,8.0,12.0,193.0,5.0
BAL,T.Heap,2010,12.0,20.0,169.0,3.0,5.0,113.0,7.0,18.0,26.0,178.0,5.0,10.0,104.0,6.0
WAS,C.Portis,2010,1.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,5.0,54.0,0.0,0.0,0.0,3.0
SEA,M.Gibson,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.0,0.0,1
DET,K.Smith,2010,4.0,6.0,60.0,0.0,0.0,0.0,3.0,7.0,10.0,63.0,0.0,0.0,0.0,3.0
CLE,S.Aiken,2010,1.0,1.0,7.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,G.Johnson,2010,2.0,2.0,-4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
PHI,G.Mills,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,19.0,0.0,0.0,0.0,3
JAC,D.Karim,2010,2.0,4.0,9.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0
HOU,J.Jones,2010,26.0,36.0,284.0,1.0,3.0,17.0,7.0,21.0,33.0,220.0,1.0,4.0,34.0,8.0
PIT,E.Sanders,2010,16.0,22.0,137.0,4.0,11.0,108.0,6.0,5.0,9.0,66.0,3.0,7.0,65.0,5.0
SF,D.Zeigler,2010,3.0,3.0,20.0,1.0,4.0,20.0,5.0,4.0,5.0,39.0,1.0,3.0,19.0,3.0
GB,K.Hall,2010,1.0,1.0,9.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIN,C.Peerman,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,1.0
WAS,T.Austin,2010,1.0,2.0,13.0,1.0,1.0,28.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0
CIN,Be.Scott,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,15.0,0.0,0.0,0.0,1
HOU,A.Foster,2010,32.0,41.0,235.0,0.0,0.0,0.0,8.0,34.0,41.0,369.0,0.0,0.0,0.0,8.0
BUF,C.Spiller,2010,8.0,13.0,33.0,1.0,2.0,41.0,5.0,15.0,16.0,83.0,0.0,1.0,0.0,5.0
CAR,J.Stewart,2010,3.0,8.0,9.0,0.0,0.0,0.0,6.0,3.0,3.0,24.0,1.0,1.0,55.0,4.0
SF,D.Walker,2010,1.0,5.0,7.0,0.0,0.0,0.0,2.0,6.0,8.0,31.0,0.0,1.0,0.0,2.0
DAL,K.Ogletree,2010,2.0,3.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
IND,A.Collie,2010,15.0,17.0,112.0,2.0,3.0,48.0,3.0,36.0,39.0,296.0,4.0,10.0,161.0,6.0
KC,M.Cassel,2010,0.0,0.0,0.0,1.0,1.0,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIN,B.Scott,2010,2.0,3.0,-7.0,0.0,0.0,0.0,3.0,6.0,6.0,52.0,0.0,0.0,0.0,2.0
PHI,J.Maclin,2010,26.0,36.0,239.0,9.0,16.0,279.0,8.0,27.0,42.0,241.0,5.0,15.0,141.0,8.0
OAK,C.Schilens,2010,2.0,2.0,16.0,0.0,0.0,0.0,1.0,3.0,4.0,24.0,0.0,2.0,0.0,2.0
MIA,L.Hilliard,2010,1.0,2.0,3.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,A.Brown,2010,6.0,11.0,39.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0
NYG,K.Boss,2010,14.0,28.0,208.0,6.0,10.0,171.0,8.0,10.0,21.0,70.0,3.0,7.0,66.0,7.0
OAK,K.Barnes,2010,2.0,2.0,8.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,D.Lee,2010,7.0,7.0,46.0,0.0,0.0,0.0,5.0,4.0,5.0,27.0,0.0,0.0,0.0,3.0
NYG,B.Pascoe,2010,4.0,5.0,31.0,0.0,0.0,0.0,2.0,5.0,7.0,41.0,0.0,0.0,0.0,5.0
MIN,S.Rice,2010,10.0,17.0,106.0,3.0,12.0,85.0,4.0,1.0,3.0,20.0,0.0,4.0,0.0,2.0
NO,L.Moore,2010,36.0,49.0,314.0,4.0,4.0,158.0,8.0,22.0,30.0,183.0,3.0,6.0,93.0,7.0
HOU,V.Leach,2010,3.0,7.0,30.0,0.0,0.0,0.0,5.0,4.0,7.0,48.0,0.0,0.0,0.0,4.0
SEA,M.Williams,2010,27.0,38.0,253.0,2.0,12.0,33.0,6.0,26.0,41.0,233.0,7.0,11.0,207.0,7.0
STL,K.Darby,2010,6.0,8.0,31.0,0.0,0.0,0.0,5.0,4.0,5.0,30.0,0.0,0.0,0.0,5.0
KC,T.Moeaki,2010,18.0,28.0,211.0,4.0,6.0,67.0,7.0,21.0,27.0,231.0,1.0,5.0,23.0,8.0
JAC,M.Thomas,2010,32.0,40.0,354.0,8.0,17.0,209.0,8.0,22.0,32.0,183.0,3.0,7.0,84.0,8.0
CHI,M.Forte,2010,22.0,32.0,208.0,2.0,4.0,52.0,8.0,24.0,27.0,167.0,1.0,3.0,40.0,8.0
OAK,N.Miller,2010,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,8.0,1.0,1.0,32.0,2.0
SD,D.Sproles,2010,33.0,39.0,317.0,0.0,1.0,0.0,7.0,25.0,34.0,190.0,0.0,0.0,0.0,8.0
NYJ,J.Mc,2010,3.0,3.0,20.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,T.Scheffler,2010,15.0,23.0,123.0,0.0,1.0,0.0,7.0,28.0,40.0,223.0,1.0,3.0,25.0,8.0
ARI,S.Williams,2010,2.0,4.0,17.0,0.0,0.0,0.0,2.0,4.0,12.0,41.0,1.0,4.0,17.0,4.0
NYG,M.Hedgecock,2010,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,D.Henderson,2010,13.0,20.0,131.0,1.0,8.0,23.0,8.0,13.0,18.0,118.0,3.0,7.0,122.0,8.0
DAL,M.Bennett,2010,17.0,23.0,118.0,0.0,0.0,0.0,7.0,16.0,23.0,144.0,0.0,0.0,0.0,8.0
SEA,C.Morrah,2010,6.0,8.0,64.0,1.0,5.0,36.0,6.0,2.0,5.0,17.0,0.0,0.0,0.0,2.0
BAL,T.Houshmandzadeh,2010,13.0,18.0,120.0,2.0,6.0,40.0,8.0,11.0,21.0,104.0,5.0,11.0,145.0,8.0
PIT,I.Redman,2010,4.0,4.0,30.0,0.0,0.0,0.0,4.0,5.0,6.0,42.0,0.0,0.0,0.0,4.0
BUF,N.Roosevelt,2010,3.0,5.0,44.0,1.0,2.0,30.0,1.0,4.0,7.0,41.0,1.0,2.0,24.0,2.0
DEN,E.Decker,2010,3.0,4.0,32.0,1.0,2.0,38.0,3.0,0.0,0.0,0.0,1.0,1.0,28.0,1.0
KC,J.O,2010,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0
GB,Q.Johnson,2010,1.0,1.0,11.0,0.0,0.0,0.0,1.0,2.0,3.0,15.0,0.0,0.0,0.0,2.0
SD,K.Washington,2010,4.0,4.0,57.0,1.0,1.0,20.0,3.0,7.0,7.0,60.0,0.0,1.0,0.0,2.0
CIN,Q.Cosby,2010,2.0,2.0,16.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAR,D.Clowney,2010,2.0,4.0,14.0,0.0,1.0,0.0,3.0,1.0,3.0,25.0,2.0,3.0,56.0,2.0
BAL,R.Rice,2010,29.0,37.0,279.0,0.0,1.0,0.0,8.0,32.0,41.0,253.0,1.0,1.0,18.0,8.0
MIN,A.Peterson,2010,16.0,24.0,151.0,0.0,0.0,0.0,5.0,18.0,23.0,167.0,1.0,1.0,25.0,8.0
NYG,A.Bradshaw,2010,24.0,29.0,189.0,0.0,0.0,0.0,8.0,21.0,25.0,130.0,0.0,0.0,0.0,8.0
CAR,D.Gettis,2010,18.0,27.0,136.0,7.0,12.0,239.0,8.0,9.0,19.0,78.0,3.0,5.0,55.0,6.0
IND,R.Wayne,2010,46.0,64.0,402.0,6.0,22.0,169.0,8.0,45.0,59.0,425.0,11.0,23.0,309.0,8.0
BUF,T.Banta,2010,0.0,0.0,0.0,1.0,1.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAR,M.Goodson,2010,18.0,26.0,157.0,0.0,0.0,0.0,7.0,20.0,26.0,136.0,0.0,1.0,0.0,6.0
JAC,R.Jennings,2010,9.0,11.0,65.0,0.0,1.0,0.0,6.0,17.0,22.0,157.0,0.0,0.0,0.0,4.0
NE,R.Moss,2010,6.0,7.0,66.0,1.0,3.0,35.0,2.0,1.0,5.0,4.0,1.0,4.0,34.0,2.0
DAL,M.Barber,2010,4.0,6.0,30.0,0.0,0.0,0.0,4.0,7.0,9.0,19.0,0.0,0.0,0.0,4.0
TEN,N.Washington,2010,17.0,28.0,151.0,8.0,15.0,245.0,8.0,13.0,28.0,141.0,4.0,16.0,150.0,8.0
